Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Si (BPR),Si (Wacker),Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle                
2020,6,9,0,0,25.6,0,0,0,3,0,0,0,0,76.08,-9999,0,0,65.20785548,nan,nan                
2020,6,9,1,0,26.5,51,188,78,3,36,0,3,36,70.03,81.96,1.027629809,1.019378866,68.06437723,23.15044704,90                
2020,6,9,2,0,28.1,105,494,288,0,105,494,0,288,59.96,68.31,1.020561381,1.017772228,69.63279636,67.0028566,90                
2020,6,9,3,0,30.3,132,652,511,0,132,652,0,511,46.5,54.52,1.009300455,1.005984669,69.82187446,52.78622677,90                
2020,6,9,4,0,32.7,148,739,707,3,353,106,3,433,35.84,40.79,1.025793642,1.020681685,67.94652169,38.65266983,90                
2020,6,9,5,0,34.6,158,786,856,8,354,466,0,768,30.71,27.44,1.003998258,0.999924208,61.61916391,24.5539881,90                
2020,6,9,6,0,35.9,160,814,944,7,416,443,0,842,28.28,15.7,1.001746642,0.997811653,41.08077711,10.46308717,90                
2020,6,9,7,0,36.7,164,816,962,7,428,459,0,877,27,12.14,1.000593638,0.996897521,342.8584557,3.628146334,270                
2020,6,9,8,0,36.9,161,801,908,7,388,469,0,824,26.67,21.37,1.000717434,0.996983054,305.2652593,17.71851133,270                
2020,6,9,9,0,36.8,171,737,781,7,332,420,0,679,26.8,34.24,1.015799352,1.011910881,294.2998506,31.81018751,270                
2020,6,9,10,0,36.3,155,671,606,6,302,227,0,455,27.78,47.84,1.032363341,1.027970687,290.7766779,45.92030117,270                
2020,6,9,11,0,35.5,129,557,394,6,21,0,0,21,31.47,61.62,1.126012244,1.115203147,290.1124849,60.08755191,270                
2020,6,9,12,0,33.1,86,341,172,9,10,0,3,10,49.22,75.37,1.122936206,1.112221007,291.0534927,54.97494261,270                
2020,6,9,13,0,31.5,7,7,7,6,1,0,3,1,54.36,-9999,0,0,293.2771189,3.58803985,270                
2020,6,9,14,0,30.9,0,0,0,6,0,0,0,0,55.53,-9999,0,0,296.887726,nan,nan                
2020,6,9,15,0,30.2,0,0,0,6,0,0,0,0,58.26,-9999,0,0,302.3552508,nan,nan                
2020,6,9,16,0,29.5,0,0,0,6,0,0,0,0,60.81,-9999,0,0,310.6445793,nan,nan                
2020,6,9,17,0,28.9,0,0,0,8,0,0,0,0,63.54,-9999,0,0,323.4002206,nan,nan                
2020,6,9,18,0,28.3,0,0,0,8,0,0,0,0,65.98,-9999,0,0,342.3999659,nan,nan                
2020,6,9,19,0,27.8,0,0,0,6,0,0,0,0,67.99,-9999,0,0,6.224302665,nan,nan                
2020,6,9,20,0,27.1,0,0,0,7,0,0,0,0,70.69,-9999,0,0,28.14527127,nan,nan                
2020,6,9,21,0,26.5,0,0,0,8,0,0,0,0,73.17,-9999,0,0,43.79692021,nan,nan                
2020,6,9,22,0,25.9,0,0,0,8,0,0,0,0,75.11,-9999,0,0,54.01338581,nan,nan                
2020,6,9,23,0,25.4,0,0,0,8,0,0,0,0,75.8,-9999,0,0,60.69349915,nan,nan                
2020,6,10,0,0,25.1,0,0,0,7,0,0,0,0,75.41,-9999,0,0,65.12035964,nan,nan                
2020,6,10,1,0,26.2,49,211,79,7,47,43,3,53,66.44,82,1.041839644,1.034630545,67.97962274,23.0598908,90                
2020,6,10,2,0,28.1,101,510,289,7,131,307,0,244,53.12,68.35,1.031617817,1.027263638,69.5465479,67.03364572,90                
2020,6,10,3,0,30.5,130,656,510,7,225,357,0,432,43.52,54.57,1.029877871,1.025740156,69.72934759,52.8191168,90                
2020,6,10,4,0,32.6,150,733,705,6,356,202,0,508,39.18,40.85,1.035730145,1.031190571,67.84179426,38.68853098,90                
2020,6,10,5,0,34.3,166,774,853,6,439,176,0,595,36.49,27.51,1.039236839,1.034667195,61.49830046,24.59346515,90                
2020,6,10,6,0,35.4,181,783,935,6,488,173,0,654,35.09,15.78,1.037489984,1.032849654,41.00411726,10.50656868,90                
2020,6,10,7,0,36.1,188,780,950,9,491,231,0,717,34.38,12.2,1.02962316,1.025133704,343.1763319,3.580525243,270                
2020,6,10,8,0,36.2,189,759,895,6,457,252,0,692,34.9,21.37,1.025459535,1.021026626,305.5079736,17.66684088,270                
2020,6,10,9,0,35.3,184,714,774,6,400,200,0,565,37.66,34.21,1.034669135,1.030000197,294.4497703,31.75473229,270                
2020,6,10,10,0,34.1,166,646,600,6,275,45,0,306,41.57,47.81,1.063279524,1.057725307,290.8835711,45.86144543,270                
2020,6,10,11,0,32.7,138,530,390,6,154,7,0,157,47.62,61.58,1.063224547,1.057074532,290.1969015,60.02576635,270                
2020,6,10,12,0,30.8,93,297,169,6,15,0,3,15,58.95,75.31,1.111395329,1.101593317,291.1249115,55.57211367,270                
2020,6,10,13,0,29.2,7,4,7,6,2,0,3,2,67.93,-9999,0,0,293.3403821,3.738528203,270                
2020,6,10,14,0,28.2,0,0,0,6,0,0,0,0,72.74,-9999,0,0,296.9450806,nan,nan                
2020,6,10,15,0,27.4,0,0,0,6,0,0,0,0,76.91,-9999,0,0,302.4064542,nan,nan                
2020,6,10,16,0,26.8,0,0,0,6,0,0,0,0,80.7,-9999,0,0,310.6850744,nan,nan                
2020,6,10,17,0,26.5,0,0,0,6,0,0,0,0,83.06,-9999,0,0,323.4163573,nan,nan                
2020,6,10,18,0,26.4,0,0,0,7,0,0,0,0,83.92,-9999,0,0,342.3659859,nan,nan                
2020,6,10,19,0,26.3,0,0,0,8,0,0,0,0,84.28,-9999,0,0,6.12915767,nan,nan                
2020,6,10,20,0,26.2,0,0,0,8,0,0,0,0,83.93,-9999,0,0,28.0243487,nan,nan                
2020,6,10,21,0,26,0,0,0,8,0,0,0,0,83.84,-9999,0,0,43.68302351,nan,nan                
2020,6,10,22,0,25.9,0,0,0,7,0,0,0,0,83.16,-9999,0,0,53.91370359,nan,nan                
2020,6,10,23,0,25.8,0,0,0,6,0,0,0,0,82.3,-9999,0,0,60.6052261,nan,nan                
2020,6,11,0,0,25.8,0,0,0,6,0,0,0,0,80.7,-9999,0,0,65.03916942,nan,nan                
2020,6,11,1,0,26.3,43,277,82,6,9,0,3,9,77.06,82.03,1.094291794,1.084152629,67.90145516,22.9620078,90                
2020,6,11,2,0,27.2,84,572,294,6,43,0,0,43,70.49,68.39,1.090901388,1.083652399,69.46751481,67.06674445,90                
2020,6,11,3,0,28.3,106,710,517,6,217,28,0,233,62.76,54.62,1.060621183,1.054882342,69.64522024,52.8540972,90                
2020,6,11,4,0,29.4,118,789,714,9,290,29,0,312,56.78,40.91,1.058071671,1.052443389,67.74765758,38.72620553,90                
2020,6,11,5,0,30.7,121,837,863,6,365,36,0,397,51.44,27.58,1.06449345,1.058995975,61.39223693,24.63443425,90                
2020,6,11,6,0,32.1,121,864,952,6,486,199,0,677,46.48,15.87,1.034173024,1.029568961,40.94763568,10.55119097,90                
2020,6,11,7,0,33.2,119,873,972,6,498,170,0,664,42.73,12.25,1.037186275,1.032534852,343.4853213,3.532127543,270                
2020,6,11,8,0,33.9,115,865,920,6,467,190,0,644,40.38,21.36,1.03590507,1.031349172,305.7358646,17.61475201,270                
2020,6,11,9,0,34.3,110,835,801,6,402,155,0,530,39.13,34.18,1.041708892,1.036996127,294.5886278,31.69919179,270                
2020,6,11,10,0,34.1,101,782,626,6,308,146,0,406,39.5,47.77,1.0463706,1.041461561,290.9816446,45.80279454,270                
2020,6,11,11,0,33.4,84,690,413,6,167,17,0,175,41.72,61.53,1.067422677,1.0616113,290.2737157,59.9644167,270                
2020,6,11,12,0,31.7,59,504,187,6,93,49,3,105,48.94,75.26,1.052482896,1.04626988,291.1893466,56.1865383,270                
2020,6,11,13,0,30.2,10,61,12,6,6,0,3,6,55.09,-9999,0,0,293.3968831,3.88792099,270                
2020,6,11,14,0,29.5,0,0,0,6,0,0,0,0,57.65,-9999,0,0,296.9955946,nan,nan                
2020,6,11,15,0,28.9,0,0,0,6,0,0,0,0,60.03,-9999,0,0,302.4505145,nan,nan                
2020,6,11,16,0,28,0,0,0,8,0,0,0,0,63.64,-9999,0,0,310.7180849,nan,nan                
2020,6,11,17,0,27.1,0,0,0,8,0,0,0,0,67.56,-9999,0,0,323.4252677,nan,nan                
2020,6,11,18,0,26.4,0,0,0,8,0,0,0,0,70.82,-9999,0,0,342.3271855,nan,nan                
2020,6,11,19,0,25.9,0,0,0,8,0,0,0,0,73.01,-9999,0,0,6.034287512,nan,nan                
2020,6,11,20,0,25.6,0,0,0,8,0,0,0,0,74.19,-9999,0,0,27.90789227,nan,nan                
2020,6,11,21,0,25.3,0,0,0,7,0,0,0,0,75.5,-9999,0,0,43.57516274,nan,nan                
2020,6,11,22,0,25.1,0,0,0,6,0,0,0,0,76.47,-9999,0,0,53.8203385,nan,nan                
2020,6,11,23,0,24.9,0,0,0,6,0,0,0,0,77.52,-9999,0,0,60.52325012,nan,nan                
2020,6,12,0,0,24.9,0,0,0,6,0,0,0,0,77.65,-9999,0,0,64.96432799,nan,nan                
2020,6,12,1,0,26,36,359,86,7,16,0,3,16,72.48,82.07,1.051449573,1.042647179,67.82991075,22.85704678,90                
2020,6,12,2,0,27.8,66,648,304,8,137,250,0,229,63.69,68.43,1.032589932,1.027732403,69.39572499,67.10208354,90                
2020,6,12,3,0,30,81,772,528,4,98,0,0,98,54.25,54.67,1.076670832,1.068785044,69.56950648,52.89109794,90                
2020,6,12,4,0,32.3,92,838,725,4,357,175,0,489,46.01,40.96,1.018827805,1.013699352,67.66409351,38.76562212,90                
2020,6,12,5,0,34.5,98,875,873,8,435,213,0,623,39.08,27.65,1.022360957,1.017658991,61.30085181,24.67682231,90                
2020,6,12,6,0,36.1,106,887,959,8,485,139,0,619,34.32,15.94,1.031957052,1.027047133,40.91085962,10.59687902,90                
2020,6,12,7,0,37,107,890,977,7,487,249,0,730,31.72,12.3,1.019117162,1.014644025,343.7856533,3.483030345,270                
2020,6,12,8,0,37.4,109,876,924,6,365,29,0,392,30.6,21.35,1.080933703,1.075468541,305.9488794,17.56232407,270                
2020,6,12,9,0,37,112,834,802,6,348,42,0,382,31.24,34.15,1.068490671,1.063190685,294.7163491,31.64364773,270                
2020,6,12,10,0,35.9,111,763,624,8,297,264,0,474,33.72,47.72,1.030990294,1.026538389,291.0708456,45.74443289,270                
2020,6,12,11,0,34.5,100,646,409,4,177,342,0,340,37.08,61.48,1.021185992,1.016754154,290.3428919,59.90359032,270                
2020,6,12,12,0,32.8,72,432,182,8,87,251,3,151,41.09,75.21,1.045287076,1.040589544,291.2467761,56.81927219,270                
2020,6,12,13,0,30.9,11,23,11,8,9,0,3,9,46.26,-9999,0,0,293.446613,4.035981716,270                
2020,6,12,14,0,29.6,0,0,0,4,0,0,0,0,49.92,-9999,0,0,297.039274,nan,nan                
2020,6,12,15,0,28.6,0,0,0,0,0,0,0,0,53.01,-9999,0,0,302.4874583,nan,nan                
2020,6,12,16,0,27.8,0,0,0,3,0,0,0,0,56.39,-9999,0,0,310.7436678,nan,nan                
2020,6,12,17,0,27.2,0,0,0,4,0,0,0,0,59.74,-9999,0,0,323.427048,nan,nan                
2020,6,12,18,0,26.5,0,0,0,4,0,0,0,0,63.85,-9999,0,0,342.2836797,nan,nan                
2020,6,12,19,0,25.9,0,0,0,4,0,0,0,0,68.32,-9999,0,0,5.939776399,nan,nan                
2020,6,12,20,0,25.3,0,0,0,8,0,0,0,0,72.75,-9999,0,0,27.79596705,nan,nan                
2020,6,12,21,0,24.9,0,0,0,8,0,0,0,0,76.25,-9999,0,0,43.47340082,nan,nan                
2020,6,12,22,0,24.6,0,0,0,8,0,0,0,0,79.09,-9999,0,0,53.73334815,nan,nan                
2020,6,12,23,0,24.3,0,0,0,3,0,0,0,0,81.75,-9999,0,0,60.44762112,nan,nan                
2020,6,13,0,0,24.3,0,0,0,8,0,0,0,0,82.81,-9999,0,0,64.89587743,nan,nan                
2020,6,13,1,0,26.1,41,300,83,8,41,283,3,80,75.14,82.1,1.02991674,1.025602385,67.76502382,22.74527303,90                
2020,6,13,2,0,28.7,77,607,299,3,137,40,3,152,61.91,68.48,1.026514081,1.020444159,69.33120353,67.13958881,90                
2020,6,13,3,0,31.2,94,747,525,3,249,89,3,300,48.89,54.72,1.023386398,1.017818045,69.50221667,52.93004425,90                
2020,6,13,4,0,33.6,104,820,723,0,104,820,0,723,39.42,41.02,1.000061205,0.996445278,67.59107936,38.80670487,90                
2020,6,13,5,0,35.6,111,859,872,3,437,142,3,562,33.56,27.71,1.017588632,1.012420584,61.22402074,24.72055198,90                
2020,6,13,6,0,37.3,137,848,952,0,137,848,0,952,29.53,16.02,0.995043777,0.991729342,40.89334056,10.64355375,90                
2020,6,13,7,0,38.4,139,850,969,0,139,850,0,969,27.15,12.34,0.994865431,0.991544362,344.0775156,3.433314615,270                
2020,6,13,8,0,38.9,139,835,917,3,468,175,0,631,26.07,21.34,1.014826979,1.009640571,306.1469498,17.50964005,270                
2020,6,13,9,0,38.4,156,764,789,3,365,55,0,410,26.69,34.12,1.03049609,1.024947462,294.832858,31.58818533,270                
2020,6,13,10,0,37.5,145,695,613,3,224,500,0,560,28.24,47.68,1.010469348,1.006340117,291.151122,45.6864482,270                
2020,6,13,11,0,36.2,123,582,401,3,123,582,5,401,30.82,61.43,1.015110206,1.011124999,290.4043966,59.84337776,270                
2020,6,13,12,0,34.3,83,375,179,3,83,375,5,179,35.14,75.15,1.02788262,1.02441175,291.2971809,57.47155902,270                
2020,6,13,13,0,32.3,10,12,10,3,10,0,3,10,40.88,-9999,0,0,293.4895658,4.182465051,270                
2020,6,13,14,0,31,0,0,0,3,0,0,0,0,45.63,-9999,0,0,297.0761278,nan,nan                
2020,6,13,15,0,30,0,0,0,3,0,0,0,0,50.19,-9999,0,0,302.5173151,nan,nan                
2020,6,13,16,0,29.1,0,0,0,3,0,0,0,0,55.02,-9999,0,0,310.761883,nan,nan                
2020,6,13,17,0,28.4,0,0,0,0,0,0,0,0,59.24,-9999,0,0,323.4217964,nan,nan                
2020,6,13,18,0,27.7,0,0,0,4,0,0,0,0,63.27,-9999,0,0,342.2355849,nan,nan                
2020,6,13,19,0,27.2,0,0,0,0,0,0,0,0,66.64,-9999,0,0,5.845713737,nan,nan                
2020,6,13,20,0,26.7,0,0,0,4,0,0,0,0,70.01,-9999,0,0,27.68864435,nan,nan                
2020,6,13,21,0,26.4,0,0,0,4,0,0,0,0,72.42,-9999,0,0,43.37780441,nan,nan                
2020,6,13,22,0,26.1,0,0,0,0,0,0,0,0,74.62,-9999,0,0,53.65279151,nan,nan                
2020,6,13,23,0,25.9,0,0,0,0,0,0,0,0,76.31,-9999,0,0,60.37838875,nan,nan                
2020,6,14,0,0,25.9,0,0,0,0,0,0,0,0,76.74,-9999,0,0,64.83385854,nan,nan                
2020,6,14,1,0,27.2,41,295,81,3,43,0,3,43,70.51,82.14,1.019685419,1.011709678,67.70682652,22.62696662,90                
2020,6,14,2,0,29,76,601,296,3,144,90,3,177,59.93,68.52,1.024400302,1.018401509,69.27397262,67.1791815,90                
2020,6,14,3,0,30.4,92,743,521,3,236,55,3,268,51.48,54.77,1.032753416,1.026916164,69.44335742,52.9708571,90                
2020,6,14,4,0,31.8,103,816,718,0,103,816,0,718,45.35,41.08,1.001490822,0.997503914,67.52858805,38.84937388,90                
2020,6,14,5,0,33.3,111,854,866,0,111,854,0,866,40.4,27.77,0.99750213,0.993689333,61.16161722,24.76554209,90                
2020,6,14,6,0,34.6,108,883,956,0,108,883,0,956,36.88,16.09,0.995092114,0.991373926,40.89465421,10.69113248,90                
2020,6,14,7,0,35.8,105,891,976,0,105,891,0,976,34.05,12.37,0.994558792,0.990848536,344.361058,3.38306471,270                
2020,6,14,8,0,36.8,102,884,925,3,466,139,0,596,31.81,21.32,1.017785848,1.012544599,306.3299929,17.45678615,270                
2020,6,14,9,0,37.3,96,859,808,3,399,211,0,574,30.56,34.09,1.014646223,1.00961336,294.9380766,31.53289283,270                
2020,6,14,10,0,37.2,88,810,634,3,295,278,0,482,30.41,47.64,1.015283507,1.010417209,291.2224235,45.62893101,270                
2020,6,14,11,0,36.4,76,722,421,3,160,424,0,363,31.63,61.38,1.018495502,1.014143267,290.4581989,59.78387226,270                
2020,6,14,12,0,34.7,55,541,194,8,61,504,3,191,35.06,75.1,1.031136777,1.027778084,291.3405444,58.1448901,270                
2020,6,14,13,0,32.6,11,88,14,7,12,0,3,12,40.48,-9999,0,0,293.5257384,4.327118149,270                
2020,6,14,14,0,31.5,0,0,0,7,0,0,0,0,44.12,-9999,0,0,297.1061682,nan,nan                
2020,6,14,15,0,30.6,0,0,0,7,0,0,0,0,48.13,-9999,0,0,302.5401177,nan,nan                
2020,6,14,16,0,29.7,0,0,0,3,0,0,0,0,53.1,-9999,0,0,310.7727926,nan,nan                
2020,6,14,17,0,28.9,0,0,0,3,0,0,0,0,58.06,-9999,0,0,323.4096121,nan,nan                
2020,6,14,18,0,28.1,0,0,0,3,0,0,0,0,63.15,-9999,0,0,342.1830186,nan,nan                
2020,6,14,19,0,27.4,0,0,0,3,0,0,0,0,68.06,-9999,0,0,5.752193508,nan,nan                
2020,6,14,20,0,26.8,0,0,0,0,0,0,0,0,72.62,-9999,0,0,27.58600115,nan,nan                
2020,6,14,21,0,26.4,0,0,0,3,0,0,0,0,76.02,-9999,0,0,43.28844353,nan,nan                
2020,6,14,22,0,26,0,0,0,4,0,0,0,0,78.82,-9999,0,0,53.57872859,nan,nan                
2020,6,14,23,0,25.7,0,0,0,4,0,0,0,0,80.89,-9999,0,0,60.31560219,nan,nan                
2020,6,15,0,0,25.6,0,0,0,7,0,0,0,0,81.94,-9999,0,0,64.77831057,nan,nan                
2020,6,15,1,0,26.9,35,366,85,3,42,0,3,42,75.86,82.18,1.021029139,1.013113668,67.65534878,22.50242055,90                
2020,6,15,2,0,29,66,645,301,3,144,87,3,175,64.9,68.57,1.025305095,1.019463368,69.22405148,67.22077872,90                
2020,6,15,3,0,31.1,84,763,524,8,222,360,0,430,53.65,54.82,1.017602651,1.013197858,69.39293167,53.01345356,90                
2020,6,15,4,0,33,98,824,719,7,331,317,0,569,45.36,41.13,1.013287078,1.008726027,67.47658832,38.89354561,90                
2020,6,15,5,0,34.6,108,857,866,7,431,231,0,635,39.86,27.84,1.017116197,1.012335112,61.11351308,24.81170807,90                
2020,6,15,6,0,35.8,149,825,942,7,413,434,0,830,36.45,16.15,1.003165374,0.998845684,40.91440046,10.73952936,90                
2020,6,15,7,0,36.6,148,833,961,3,488,240,3,723,34.43,12.4,1.010688319,1.005837875,344.6363946,3.332367945,270                
2020,6,15,8,0,36.9,143,822,909,3,461,231,0,676,33.77,21.3,1.012578193,1.00761614,306.4979117,17.4038513,270                
2020,6,15,9,0,36.7,146,775,789,7,304,512,0,728,34.28,34.05,1.002497205,0.998390033,295.0319254,31.47786101,270                
2020,6,15,10,0,36.3,135,712,615,8,261,409,0,537,35.13,47.59,1.011370694,1.006962553,291.2847011,45.57197427,270                
2020,6,15,11,0,35.6,116,600,403,7,196,72,0,230,36.77,61.33,1.025272048,1.019703168,290.5042701,59.7251693,270                
2020,6,15,12,0,34.2,80,388,180,7,85,294,3,160,40.59,75.05,1.02719477,1.022500515,291.3768533,58.84108569,270                
2020,6,15,13,0,32.5,11,14,11,7,10,0,3,10,46.26,-9999,0,0,293.5551309,4.469681828,270                
2020,6,15,14,0,31.6,0,0,0,6,0,0,0,0,49.78,-9999,0,0,297.1294106,nan,nan                
2020,6,15,15,0,30.8,0,0,0,7,0,0,0,0,53.26,-9999,0,0,302.5559017,nan,nan                
2020,6,15,16,0,30.2,0,0,0,6,0,0,0,0,56.47,-9999,0,0,310.7764614,nan,nan                
2020,6,15,17,0,29.5,0,0,0,7,0,0,0,0,60.2,-9999,0,0,323.3905954,nan,nan                
2020,6,15,18,0,29,0,0,0,8,0,0,0,0,63.31,-9999,0,0,342.1260991,nan,nan                
2020,6,15,19,0,28.5,0,0,0,3,0,0,0,0,66.54,-9999,0,0,5.659313812,nan,nan                
2020,6,15,20,0,28.1,0,0,0,8,0,0,0,0,69.33,-9999,0,0,27.48811968,nan,nan                
2020,6,15,21,0,27.8,0,0,0,3,0,0,0,0,71.64,-9999,0,0,43.20539113,nan,nan                
2020,6,15,22,0,27.5,0,0,0,7,0,0,0,0,73.76,-9999,0,0,53.51122009,nan,nan                
2020,6,15,23,0,27.2,0,0,0,8,0,0,0,0,75.83,-9999,0,0,60.25930989,nan,nan                
2020,6,16,0,0,27,0,0,0,3,0,0,0,0,77.48,-9999,0,0,64.72927113,nan,nan                
2020,6,16,1,0,27.9,43,269,79,7,42,254,3,76,73.87,82.23,1.026448466,1.021189212,67.61061809,22.37193926,90                
2020,6,16,2,0,29.7,82,573,291,7,134,267,0,231,64.6,68.61,1.027070926,1.022247852,69.18145628,67.26429381,90                
2020,6,16,3,0,31.5,103,714,514,7,199,450,0,458,54.91,54.87,1.016170015,1.012007278,69.35093863,53.05774716,90                
2020,6,16,4,0,33.2,116,789,710,3,243,558,3,663,47.39,41.19,1.006538247,1.002027862,67.4350449,38.93913321,90                
2020,6,16,5,0,34.7,123,833,859,3,329,539,3,805,42.11,27.89,1.001744497,0.997427105,61.07957894,24.85896227,90                
2020,6,16,6,0,35.9,121,861,948,4,397,506,3,883,38.54,16.21,0.99882102,0.994621768,40.95220308,10.78865567,90                
2020,6,16,7,0,36.6,122,865,966,8,426,466,0,881,36.61,12.42,0.99806839,0.993600355,344.9036065,3.28131429,270                
2020,6,16,8,0,36.5,122,851,915,3,371,519,3,854,36.67,21.28,0.99963883,0.995349734,306.6505952,17.35092691,270                
2020,6,16,9,0,35.8,127,805,794,8,297,534,0,740,38.28,34.01,1.004263372,0.999847429,295.1143235,31.42318291,270                
2020,6,16,10,0,35.2,117,747,621,8,166,664,0,614,39.86,47.55,1.006713873,1.002375122,291.3379075,45.51567298,270                
2020,6,16,11,0,34.5,101,645,410,8,126,558,0,394,41.82,61.28,1.017567824,1.013222043,290.5425843,59.66736626,270                
2020,6,16,12,0,33.4,71,444,186,8,71,444,5,186,45.04,74.99,1.031633995,1.028005092,291.4060969,59.5624078,270                
2020,6,16,13,0,32,12,37,13,7,12,37,5,13,49.76,-9999,0,0,293.5777464,4.609891435,270                
2020,6,16,14,0,31.2,0,0,0,7,0,0,0,0,53.17,-9999,0,0,297.1458732,nan,nan                
2020,6,16,15,0,30.4,0,0,0,6,0,0,0,0,56.99,-9999,0,0,302.5647055,nan,nan                
2020,6,16,16,0,29.8,0,0,0,6,0,0,0,0,60.45,-9999,0,0,310.7729559,nan,nan                
2020,6,16,17,0,29.1,0,0,0,6,0,0,0,0,64.59,-9999,0,0,323.3648473,nan,nan                
2020,6,16,18,0,28.5,0,0,0,6,0,0,0,0,68.39,-9999,0,0,342.0649452,nan,nan                
2020,6,16,19,0,27.9,0,0,0,6,0,0,0,0,71.9,-9999,0,0,5.56717668,nan,nan                
2020,6,16,20,0,27.4,0,0,0,6,0,0,0,0,74.95,-9999,0,0,27.39508725,nan,nan                
2020,6,16,21,0,27,0,0,0,7,0,0,0,0,77.22,-9999,0,0,43.12872298,nan,nan                
2020,6,16,22,0,26.6,0,0,0,7,0,0,0,0,79.31,-9999,0,0,53.45032732,nan,nan                
2020,6,16,23,0,26.3,0,0,0,7,0,0,0,0,80.85,-9999,0,0,60.20955944,nan,nan                
2020,6,17,0,0,26.2,0,0,0,6,0,0,0,0,81.32,-9999,0,0,64.68677607,nan,nan                
2020,6,17,1,0,27.1,37,337,82,8,42,240,3,74,76.3,82.27,1.02119575,1.015432577,67.57265951,22.23583765,90                
2020,6,17,2,0,28.7,69,627,297,3,136,243,3,225,67.24,68.66,1.022660495,1.017288753,69.1462001,67.30963645,90                
2020,6,17,3,0,30.5,87,754,520,3,228,332,3,419,58.4,54.92,1.016888945,1.011847122,69.31737388,53.10364803,90                
2020,6,17,4,0,32.3,100,819,716,7,306,393,0,601,50.91,41.24,1.010931634,1.006617085,67.40391863,38.98604667,90                
2020,6,17,5,0,34,108,856,864,7,364,414,0,730,45.08,27.95,1.007223174,1.003006871,61.05968456,24.90721411,90                
2020,6,17,6,0,35.3,144,832,942,7,412,412,0,807,41.08,16.27,1.007271266,1.003055125,41.00770898,10.83841997,90                
2020,6,17,7,0,36.1,141,839,961,6,425,403,0,819,38.79,12.43,1.00910589,1.004903278,345.1627421,3.229996231,270                
2020,6,17,8,0,36.4,136,830,910,3,390,442,3,803,37.88,21.25,1.003287668,0.998702036,306.7879181,17.29810667,270                
2020,6,17,9,0,35.8,147,773,788,3,282,571,3,755,39.24,33.97,1.003201013,0.998718853,295.1851891,31.3689537,270                
2020,6,17,10,0,34.8,135,711,615,7,239,463,0,551,41.93,47.5,1.011600462,1.007288222,291.3819974,45.46012409,270                
2020,6,17,11,0,33.7,111,614,406,8,141,506,0,385,45.24,61.23,1.018135785,1.013930418,290.5731183,59.61056233,270                
2020,6,17,12,0,32.6,75,423,185,8,73,411,3,180,48.64,74.94,1.032412294,1.028631793,291.4282675,60.31172163,270                
2020,6,17,13,0,31.4,12,29,13,8,12,29,5,13,52.56,-9999,0,0,293.593591,4.747477292,270                
2020,6,17,14,0,30.7,0,0,0,3,0,0,0,0,55.08,-9999,0,0,297.1555775,nan,nan                
2020,6,17,15,0,30,0,0,0,8,0,0,0,0,57.58,-9999,0,0,302.5665704,nan,nan                
2020,6,17,16,0,29.3,0,0,0,7,0,0,0,0,60.42,-9999,0,0,310.7623451,nan,nan                
2020,6,17,17,0,28.6,0,0,0,6,0,0,0,0,63.5,-9999,0,0,323.3324696,nan,nan                
2020,6,17,18,0,28,0,0,0,6,0,0,0,0,66.47,-9999,0,0,341.9996764,nan,nan                
2020,6,17,19,0,27.4,0,0,0,6,0,0,0,0,69.56,-9999,0,0,5.475888204,nan,nan                
2020,6,17,20,0,27,0,0,0,7,0,0,0,0,71.93,-9999,0,0,27.30699624,nan,nan                
2020,6,17,21,0,26.6,0,0,0,7,0,0,0,0,74.23,-9999,0,0,43.0585176,nan,nan                
2020,6,17,22,0,26.3,0,0,0,7,0,0,0,0,76.05,-9999,0,0,53.39611212,nan,nan                
2020,6,17,23,0,26,0,0,0,7,0,0,0,0,77.67,-9999,0,0,60.16639754,nan,nan                
2020,6,18,0,0,25.8,0,0,0,7,0,0,0,0,78.72,-9999,0,0,64.65085939,nan,nan                
2020,6,18,1,0,26.7,39,303,80,7,45,50,3,52,73.33,82.32,1.060940381,1.053579901,67.54149562,22.09444059,90                
2020,6,18,2,0,28.7,75,602,294,6,142,163,0,202,61.37,68.71,1.05130981,1.046123169,69.11829298,67.3567127,90                
2020,6,18,3,0,31.1,96,734,517,7,237,286,0,401,50.1,54.97,1.036325281,1.031960162,69.29222937,53.15106289,90                
2020,6,18,4,0,33.4,110,803,713,7,342,265,0,541,42.26,41.29,1.031247965,1.026889663,67.38316663,39.03419277,90                
2020,6,18,5,0,35.4,120,838,860,7,344,495,0,781,36.84,28.01,1.007320167,1.00334778,61.05369909,24.95637003,90                
2020,6,18,6,0,36.5,149,825,941,7,414,401,0,799,34.24,16.32,1.015126112,1.010973646,41.0805873,10.88872807,90                
2020,6,18,7,0,37,150,830,960,7,428,437,0,854,33.33,12.44,1.009867394,1.005769725,345.4138176,3.178508787,270                
2020,6,18,8,0,37,147,818,909,7,377,504,0,847,33.72,21.22,1.005956647,1.001965116,306.9097415,17.24548663,270                
2020,6,18,9,0,36.4,156,758,786,7,318,460,0,699,35.59,33.93,1.004807073,1.000607695,295.2444394,31.31527066,270                
2020,6,18,10,0,35.4,144,694,613,6,282,335,0,509,38.72,47.45,1.021798805,1.017417361,291.4169276,45.40542648,270                
